accession_id	PC1	PC2	PC3	PC4	PC5
4958	-0.419538626269	-2.21217830936	-1.08178978842	-1.07436948773	1.14037896795
5023	0.0106653594921	-3.3476386532	-1.12409388028	-0.544591505937	3.59860498421
5104	-1.69059339465	0.603616901795	2.27764488748	0.809027163961	0.360109669742
5151	0.342563864556	-2.17497976377	-1.76061580173	-0.0305933651833	1.00029369496
5165	-0.185956742318	-1.72819357533	3.63820764028e-05	0.316361846777	1.95552022998
5210	-1.42968699377	-2.29235410821	-0.148012166005	-0.0652260525832	1.85421113539
5236	-0.109189031716	-3.48188477364	-1.72861959457	-0.589568429551	3.97480588074
5249	0.0523675096011	-4.41992614104	-0.56191815985	-0.174681829323	3.66523223964
5253	0.112467679578	-3.68191399221	-0.0915635582735	-0.178453463712	2.41230835468
5276	-0.646402209938	-3.60962783426	-0.857215719577	-0.364436831885	2.72743111538
5279	0.669415771855	-2.9409141737	-1.22928000152	-0.157319657473	3.21854399835
5349	-0.0489084109722	-2.43097719186	-0.524891244222	0.223005348786	0.867895006555
5353	-0.215998852083	-3.23848695045	-1.53720065819	-0.373591368537	4.22847239844
5395	-0.0315997049173	-4.53503822542	-0.349740398646	-0.233902379869	3.55410915196
5486	-1.56850984221	0.617242890942	2.38169771051	0.538356520716	0.777400791669
5577	-0.785732896297	-4.34935495632	-1.30406328561	-0.635715516387	3.87952862276
5644	-0.37560379131	-2.42451608445	0.142945091118	-0.142066132243	2.00999337348
5651	0.0980895728688	-4.46922759297	-0.408673473855	-0.196363777854	3.55518960117
5717	0.0666111177678	-4.33570329656	-0.412597662201	-0.181519453728	3.64291118618
5718	-0.0208245763154	-4.4730156326	-0.382494238668	-0.159880591267	3.67353623463
5720	-1.22998859045	0.992174154646	-3.66698702747	0.895654214347	1.70065215357
5726	-0.609386775507	-3.9517156143	-1.21998286043	-0.850938095569	3.84637514479
5741	-0.0603603949056	-2.00041075726	-1.60892411365	-0.0509814416501	1.04181008974
5748	-0.411155673164	-0.743732870058	0.140169434208	1.92943943026	1.58116444782
5757	-1.16423917714	-0.829684573229	1.04787663343	1.07529443069	0.564308670964
5768	0.126477244977	-1.75599829379	-1.23607780425	0.309036620913	1.50652780244
5772	-0.460086644375	-1.80809441233	1.37191177689	0.380379632129	-0.83642644132
5776	-0.0116212591695	-4.6003884828	-0.36434068165	-0.127718602976	3.66459597584
5779	-0.346112679253	-2.28550749404	-1.51818074247	0.468991480399	1.38595277684
5784	-0.941841227486	0.84600317816	-4.59042647491	-0.0875982923811	0.288126926959
5798	-0.0317894606865	-3.46859514208	-1.93273672082	-0.508816857811	4.16316445219
5800	-0.560861347871	-1.6151538258	2.43295777379	0.87855388782	-0.530123704671
5811	-0.130127783863	-1.29133917586	-0.534760019248	0.187806049416	0.710075120444
5822	-0.613404257831	1.86433503275	-5.17728915816	0.558185469157	-0.0309599361509
5830	-1.43217515285	-0.625979499231	0.400589792775	2.48794894743	-0.228763054399
5831	-1.56816082138	0.497574495878	-0.36984987643	2.06113579867	0.895117630457
5832	-1.42704891321	0.74888891357	-1.34803422219	2.70167172739	3.00028188253
5836	-1.04121618528	-1.03669129049	-2.9562930254	4.52942227829	8.24624462678
5837	-1.94527753393	-0.555600401317	3.64069110084	2.33036683564	-2.55726832742
5856	-2.45173390129	6.69168219593	-8.36241738194	2.60391143546	-2.33195037077
5860	-1.74349828533	5.2042795593	-5.35067638497	2.23728890462	-1.26672797749
5865	-1.22989693423	0.947207161398	-0.724926365527	1.97835510349	-0.778434640357
5867	-1.47894259981	1.26986307277	0.356712909301	2.26264175305	-0.6028769313
5874	-2.29113769372	-0.401797488727	3.6147088284	1.83243565758	-3.58092515038
5890	-2.19601962316	-0.723587809102	3.10004457312	2.80286646627	-4.17653306203
5893	-2.03581278536	-0.517014146808	3.09006584381	2.99978394678	-3.82667766606
5907	-1.68157468273	-0.422322732873	2.25152229963	2.32807003552	-3.41465001524
5921	-2.06004532684	-1.16749704257	2.5780859906	2.49155937676	-3.82008494003
5950	-2.39098090462	-0.706674172925	2.88258780194	2.22445075077	-3.1301229864
5984	-2.03603104172	-0.62479161415	2.35782932237	1.66768436941	-2.7833276962
5993	-1.53774276167	-0.0474386797085	3.35656224862	2.35368432171	-3.66874485892
6008	-2.55860088343	-1.05736676814	3.52253458894	2.16091823064	-3.64783689368
6009	-2.01050867586	7.77602577319	-7.02948846498	2.59760567997	-1.49289074715
6010	-2.53137164025	7.4816676058	-7.97847489214	2.8904626455	-1.90613013001
6011	-2.71909454094	7.68019028522	-6.96607777653	1.9659847671	-1.45285082116
6012	-2.45971771433	7.37297504669	-7.93526825551	2.60475375097	-1.52070045936
6013	-2.04093061337	7.45683200205	-6.66924036072	2.59811792332	-2.09277334695
6016	-2.7721658625	7.19653463959	-7.64333096713	2.56332606518	-1.88511244386
6017	-2.71629095255	7.97817185203	-7.38091523774	2.35653956398	-1.68729111298
